replicate,n_unique_samples,n_oob_samples,shap_signed__Hematotoxicity,shap_signed__Immunotoxicity,shap_signed__Oxidative_Stress,shap_signed__Metabolism_Energy,shap_signed__Morphological_Development,shap_signed__Cardiovascular_Angiogenesis,shap_signed__Apoptosis_Proliferation,shap_signed__Behavior_Neuro,shap_signed__Endocrine_Thyroid,shap_signed__General_Fitness,shap_signed__Endocrine_Reproductive,shap_signed__Effect Measurement_LOO,shap_signed__SMR_VSA1,shap_signed__VSA_EState5,shap_signed__MolLogP,shap_signed__Chi1v,shap_signed__VSA_EState2,shap_signed__SlogP_VSA3,shap_signed__Chi4v,shap_signed__AvgIpc,shap_signed__NumValenceElectrons,shap_signed__Chi0,shap_signed__SMR_VSA5,shap_signed__Ipc,shap_signed__VSA_EState7,shap_signed__Kappa2,shap_signed__Chi4n,shap_signed__VSA_EState9,shap_signed__Chi1,shap_signed__SlogP_VSA2,shap_abs__Hematotoxicity,shap_abs__Immunotoxicity,shap_abs__Oxidative_Stress,shap_abs__Metabolism_Energy,shap_abs__Morphological_Development,shap_abs__Cardiovascular_Angiogenesis,shap_abs__Apoptosis_Proliferation,shap_abs__Behavior_Neuro,shap_abs__Endocrine_Thyroid,shap_abs__General_Fitness,shap_abs__Endocrine_Reproductive,shap_abs__Effect Measurement_LOO,shap_abs__SMR_VSA1,shap_abs__VSA_EState5,shap_abs__MolLogP,shap_abs__Chi1v,shap_abs__VSA_EState2,shap_abs__SlogP_VSA3,shap_abs__Chi4v,shap_abs__AvgIpc,shap_abs__NumValenceElectrons,shap_abs__Chi0,shap_abs__SMR_VSA5,shap_abs__Ipc,shap_abs__VSA_EState7,shap_abs__Kappa2,shap_abs__Chi4n,shap_abs__VSA_EState9,shap_abs__Chi1,shap_abs__SlogP_VSA2
242,166,97,-0.0290908153907112,-0.045111252481878,-0.009299885792772,0.0040963205513281,0.0085255463502307,-0.009969854406637,-0.0339964578644494,-0.0177100627559032,-0.0250061804987796,-0.023486373331021,-0.0019408041410253,-0.3862442872694238,-0.0094968805657286,-0.0204040840400037,-0.0046684932078448,-0.0067482248961884,-0.0369189681035092,-0.0201322869274524,-0.008572000254047,-0.0051136769284523,-0.0055758955019926,-0.0062415588578973,-0.0099105973756303,-0.0053175086059386,-0.0266065686245504,-0.0173643997073526,-0.0096648369637603,-0.0032426729434236,-0.0067118797163159,-0.0126710609436253,0.0673016508633168,0.2606697452434536,0.0684219145322655,0.0102627523864834,0.0944400790445492,0.0425892056235616,0.0615595027137704,0.2099203001848543,0.1437195578602389,0.1205222729373517,0.1532588384165099,1.177832763529326,0.0306361928393909,0.0913424572269892,0.0261864050455921,0.0298763357347761,0.1055735837424761,0.1073643907460479,0.0268454708494154,0.0323649008560699,0.0273558144622391,0.0197691460653079,0.0280440214378611,0.0253209319717105,0.0837419625622572,0.0730794842252061,0.0226206775920162,0.0272969986714276,0.0241968267912054,0.0386080664869681
243,164,99,0.0036212161388996,-0.050730014506948,-0.0337896841926887,-0.0034699994968112,-0.0224983079121199,-0.018714098345162,-0.0099720488080939,-0.004042619879034,-0.0090428791118938,-0.0269364589852041,-0.0239212912529869,-0.3147352111979528,-0.0125503183412324,-0.0035270407291709,-0.0095915426034032,-0.0115029974258297,-0.0460752289446993,-0.0086081661965624,0.0026030750812635,-0.0120077970807265,-0.0116622538339851,-0.009843051016223,-0.0172266026069927,-0.0027385599453303,-0.0339293942564392,-0.0125181612271912,-0.0002892172674242,-0.0012732775148672,-0.0111576701873588,-0.0138251083315903,0.0275916237689847,0.2886106553534784,0.164181468645565,0.0059762475259505,0.1037678371388748,0.0809836640175131,0.0470983756927839,0.3058941682864498,0.069462242614256,0.0917545509234233,0.1863803161953443,1.289292926939201,0.0242606244149163,0.111737775525651,0.0457332325214821,0.0228529574059428,0.2134882060190831,0.0971007931306332,0.0336746966175865,0.0409856563469637,0.0259062478860347,0.0246275524091857,0.0380618528886595,0.0292256994026122,0.0927213270249605,0.0437089768411538,0.0339966601156178,0.0239773837582518,0.0336038562545379,0.0197491721362188
244,164,99,-0.0240530324412851,-0.168062698156774,-0.0352413342093948,0.0015223173075469,-0.0135668900261568,-0.0077745950461932,-0.0021402236707073,-0.0445526527455118,-0.0160828995396694,-0.0024037019796157,-0.0157741646407665,-0.2648469715192973,-0.0026440683914804,-0.0148402511102682,-0.0201984492150676,-0.0120410417662781,-0.0204679425150738,0.0046215822992488,-0.0157463247434696,-0.0108022888535312,-0.0081566136169025,-0.0103116896816046,-0.0094114416926012,-0.0126489598464979,-0.0409231622398924,-0.0076201495911037,-0.0110210630345419,-0.002348655542383,-0.006701366398084,-0.0167579658259998,0.0503125163846243,0.4394297616960511,0.1885843033255436,0.0108795440577377,0.0800059702089397,0.0825419423341539,0.0186163718016879,0.1736372078364417,0.100895300026561,0.1663811601036258,0.0961558518712472,1.2053807115434083,0.0172313557280567,0.0898341077142059,0.0492574666293063,0.0344519202078226,0.0821855672356603,0.0469209182010814,0.0395204477644151,0.053616122005261,0.0372236156801044,0.0301203638948117,0.0328567368804365,0.0474780136845656,0.0798173253161297,0.0523799024473869,0.0552516018711584,0.0225266229220052,0.0321786840671284,0.035390028756276
245,163,100,0.0270429848806328,-0.0284689817765309,0.0125885340913967,-0.0134130129306153,-0.0167192278941057,-0.0104532768526239,-8.314805217292338e-05,-0.0264290319796803,0.0005612837137492,-0.0369500243898453,-0.0391949683191848,-0.2874818174832702,-0.0020255476005654,-0.0330039652700778,-0.0125504780968274,-0.0068046510363604,-0.0195449613427882,-0.0153781262435072,-0.0076405122857331,-0.0046517554083721,-0.0093002653386266,-0.0072952827574976,-0.006790816133194,-0.0026173944643809,-0.0191969888642023,-0.017725512338095,-0.0051494633255735,-0.0044299122705027,-0.0211260301870626,-0.0108338224612989,0.1571067882366125,0.2810581245118446,0.1124820942544868,0.0304545479886834,0.3085644290017288,0.067170284903154,0.0075419190974134,0.1305994200732439,0.1567817813688171,0.1160661107022873,0.1711165798432477,1.139602620655524,0.0277916082659168,0.0973727784109419,0.0704623664180551,0.0332395963519027,0.0434691071018283,0.1023448661924075,0.0844618938145781,0.0402159540471345,0.0258421931461039,0.0224953232098579,0.0384696918092395,0.0244887482355647,0.0606115431518803,0.0576163772283398,0.0279974672912572,0.0334599757223014,0.0498766881020043,0.0401222621719946
246,171,92,0.0015426098512882,-0.0810005659891884,-0.0199196572961197,0.0035924611385776,-0.0035402052123033,-0.0103915971848481,-0.0002635226450805,-0.0500308903053121,-0.0624587132483514,-0.0153444516680952,-0.0045509222159805,-0.4531042398221383,-0.0129692714848897,-0.0587923187464607,-0.0086598467770851,-0.0064282451781684,-0.0054383107295797,-0.0112124801436707,-0.002266176941949,-0.0051030524947541,-0.0032509724278679,-0.0079024873020627,-0.005472047518319,-0.003502357854423,-0.0221098757790836,-0.0105271110070798,-0.0031430260594209,-0.0014940032699295,-0.0046636364607528,-0.0026735316575164,0.086958270472558,0.3385360774565029,0.1180021051929687,0.0277183307787819,0.0617451898732039,0.1669818224213471,0.0037768790552742,0.2266319067182489,0.2515604450142714,0.1218993620266725,0.1000388479001947,1.3748740276042342,0.0305409537285322,0.13865517716213,0.0420105222808942,0.0406409663491802,0.0546674217030593,0.0442833098393201,0.0172969630234578,0.0332263416588394,0.0165179226858196,0.0327279454340909,0.0282768313031001,0.029857684572276,0.0764545348150671,0.0255128512900414,0.0289812123213376,0.0145495933275673,0.0260437331265946,0.0504933611603212
247,164,99,-0.0002626048373115,-0.1132852012519959,-0.0171738311951689,-0.0104442482185549,0.0007607323465003,-0.0058760024595646,-0.0001658572371478,0.017318518627676,-0.0788824688511023,-0.0096123300629385,-0.0126226182345921,-0.3025191712287901,-0.0138857048408791,-0.0305408704743483,-0.0011048267294909,-0.0002519462853118,-0.0331009239051476,-0.0146758709484608,-0.0116145801984232,-0.0050541462059667,0.0021621155426833,-0.0033353791223914,-0.0017850598124789,-0.006601444724707,-0.0077049820275099,-0.0086759890206196,-0.0043237790564853,-0.0012809829203006,0.0012812753656239,-0.0002824144293393,0.0007952589831695,0.4283705052585941,0.1675826765735163,0.0502006725054266,0.040212614874961,0.127720463403718,0.0172342313090297,0.3462134459690925,0.2422339134693734,0.1142708971085067,0.1735325350067175,1.5449561922592905,0.0548744933002207,0.2028849546770033,0.0281245093346369,0.0268358981502604,0.1029240072318195,0.0348351196007713,0.0295011883472465,0.0234111674558922,0.0242816952931815,0.0236398951043566,0.0240511674002201,0.0219857574418124,0.1246917522827326,0.0472030471135742,0.0281949905290597,0.0225148881314627,0.0325651186175462,0.0373713087483556
248,165,98,0.0037195864421205,-0.0856410748918229,-0.0065059668263148,-0.0066163466366437,-0.0033823692612288,-0.0127928999075449,-0.0046813489568075,-0.0818456348492973,-0.0407003218214905,-0.0050993966870211,0.0031642159602614,-0.3061840317499375,-0.0033759551397792,-0.0514287218045012,-0.0121928176847235,-0.0117380800018648,-0.0205014389530478,-0.0141339662569559,-0.0004480316882503,-0.0085877044251629,-0.0092991981015307,-0.003229225668874,-0.006561084931254,-0.0029609738090467,-0.0254569372802567,-0.012374750026478,-0.0019641186927288,0.00066298535253,-0.0098341872762745,-0.0125677405436989,0.0383961536067356,0.3266173857558396,0.1811844288936407,0.0153864285373367,0.086764617517712,0.1326205449171149,0.0287238850737878,0.4342159632967375,0.1668035017932066,0.0458171791639375,0.1424117847489149,1.3390039491669634,0.0357820442595338,0.1374762030686847,0.0651632851736838,0.0348755530425338,0.0775568901453215,0.0696195773047307,0.02496194865282,0.0330538305202399,0.0356334142870077,0.0355596060653325,0.0390452440603251,0.0196908553597526,0.0753795539535035,0.0474771036074669,0.0335298023477362,0.030576522015543,0.0324500388829395,0.0458354787372134
249,161,102,-0.0117310952062215,-0.010853362693039,0.0017726209968439,0.0056137652563688,-0.0170358569390468,-0.0185198794251441,-0.0048847680967656,0.0087988596561162,-0.0432515280119117,0.005848467224045,-0.0063015915294751,-0.5070702250382563,-0.0075477746603696,-0.0366770540064695,-0.0109342002352119,-0.0194757321310082,-0.0515318915409913,-0.0059864299211453,-0.0066906043518392,-0.0039010053339056,-0.0030385960945192,-0.0132909106011011,-0.0123813561234287,-0.0140593848381961,-0.0137148182441015,0.0006095461867728,-0.0079844305879494,-0.0064496402951394,-0.0084540242598228,-0.0214381522992216,0.0698597709546436,0.2428517639467843,0.125909596535312,0.0302044601694652,0.0343021277114804,0.0876052952859991,0.0181793832087607,0.1445690791964736,0.1859838988688127,0.1479041223447398,0.090987465852771,1.3947420998069635,0.0333611234084483,0.1172877054955461,0.0506609809457089,0.0545977957479044,0.1444744379164772,0.091194536717742,0.0254703079064835,0.0273830689079823,0.0308099109642724,0.0424796457171156,0.026745501828604,0.0424441590067293,0.0605746837378923,0.0267044034641409,0.0206996103424678,0.0308681768574442,0.030859730171622,0.0561737763646142
250,160,103,-0.0189219537873148,-0.0969019310704153,-0.0051504206274577,0.0038347388251201,-0.005359708279948,-0.0394426688576593,0.0048384924827083,-0.0140394407854552,-0.0060771249436158,-0.0152992997883105,-0.0508531825659283,-0.351510189533767,-0.0143967275452712,-0.0290428919733488,0.0049840583171175,-0.0035501299726485,-0.045280836914237,0.0076601031749582,-0.013120664231584,0.0021372515469835,-0.0069385053071636,-0.0062272203322036,-0.0020891461397077,-0.0067780223443681,-0.0147740684068515,-0.0040227199005875,-0.0039075894050621,-0.0020002413958247,-0.0016806213659641,-0.0068301029085999,0.0861464815676714,0.416921189861944,0.1036939521989172,0.0118392253628804,0.0476632634677278,0.5166246954673389,0.0166568934786272,0.1536031763274205,0.2562496629553682,0.0452024720513834,0.1846497235149632,1.3839162379672738,0.0266956665997563,0.2043461556066143,0.0393962514805171,0.0725818818204113,0.1770715245760578,0.0417622232980212,0.0326274835110144,0.0512004801919317,0.0341280507593434,0.0289125340286405,0.0246028290714545,0.0357065891246896,0.0612828794073952,0.0172148864819156,0.0471038615775436,0.0250840861415108,0.0198942422251793,0.0343274899305456
251,175,88,-0.0010636333462944,-0.0548678655832333,-0.015178213420972,-0.0013655799932869,0.006671635053262,-0.0170002536559059,0.0043770524412706,-0.0320324150985217,-0.0090121632097293,-0.0127436287945185,-0.046965159682197,-0.2580983614551863,-0.0123156154625036,-0.0225951641648429,-0.0185642027752473,-0.0011220242306256,-0.0811140246217466,-0.0029797147979237,-0.0003988891516107,-0.014170167456309,0.0023718421051396,-0.0032547789533141,-0.0037638961860339,-0.0111414953171041,-0.0102100871391396,-0.0144797966361101,-0.0142750467160351,-0.0027829812359528,-0.0044309502555465,-0.0075168464242403,0.0064468669960027,0.2126582562407704,0.2107797389870107,0.0070190207543246,0.0495681560436618,0.126064669557277,0.0303932470101832,0.0946134167654554,0.1308817679023387,0.0686622698626955,0.189617913206205,1.052384210864675,0.0414265021844251,0.1024966835348269,0.0605184006629021,0.0738598175201623,0.1776231791044051,0.0331337275395402,0.024280038905932,0.0329000812360008,0.031929196511296,0.0282651565019956,0.0250650509349818,0.0472699400714186,0.0662807653683461,0.0564190606170569,0.0389582150132418,0.0146101920501006,0.0242605061628647,0.0423002749467065
252,157,106,0.0002336857500829,-0.1374906224671495,-0.0322990498249539,-0.0388449243066609,-0.0232667317981879,-0.0226408196066764,-0.0234710674047402,0.0028000106056785,-0.047757440034946,-0.0096611529959929,0.006763090009096,-0.3197449082035996,-0.0108665326388008,-0.1116088082634189,-0.0259574389303534,-0.0141366280743075,-0.0141502484295711,3.345790180901065e-05,-0.0472645806790858,-0.0064726013224414,-0.0064345603401053,-0.0275735879733376,-0.0107303486672549,-0.0141768262975629,-0.0431667549278759,-0.0124912000735034,-0.0434743156070903,-0.0319584656408568,-0.0037665373196117,-0.0239078258445419,0.0067356868933515,0.4499004805029085,0.2464965159997801,0.0869382206253137,0.0971812889354972,0.0724958369650998,0.0384828496989722,0.092652230519972,0.3066052117384611,0.0339473406080132,0.0993635132884609,1.3095219433241152,0.0308948880681127,0.2214049195980448,0.0641011361115906,0.0671391727400984,0.0737052142074784,0.0610421621227057,0.0783969070241377,0.0407249316099772,0.0229037772827995,0.0388949842845267,0.0373802485087043,0.0441830648176847,0.1624716291966056,0.0378485169304882,0.0700440730579504,0.0603973439979983,0.0314859278693114,0.0486882169604633
253,163,100,0.0038554924066338,-0.0283264810276515,-0.0151747813665967,-0.0094994179081984,0.0020635635859604,-0.0236682861429497,-0.0037686071928571,-0.0101849495652969,0.0006115609162051,-0.0187941574863705,0.0094611690283116,-0.3680913650512905,0.0047775744704445,-0.014797594964184,-0.0035707105468261,0.0022166792416751,-0.0102758963257149,0.0053815521728408,-0.0014425827863435,-0.002642214951288,-0.0073809657343235,-0.0010834708427551,-0.0078161133375795,-0.0081612541635934,-0.0117044652819455,-0.0077571489155618,-0.0012020726637307,0.0037342403959772,-0.0069083456790173,0.0023756027791216,0.0282580673758633,0.2548528790100424,0.1490968535688166,0.0332105973155968,0.0857901543832675,0.0668592628142395,0.0095682732661546,0.1951928738637588,0.1400141513353592,0.1192493858713631,0.1481984566386098,1.359443485773712,0.0167014129658456,0.1974560001446209,0.0428541359515219,0.051698391246031,0.0825137311786704,0.0385716585904335,0.0238602120128936,0.0281971916541263,0.026056169448034,0.0187819228101828,0.0276324003110459,0.0259388162693022,0.0784072383227223,0.0351915547626596,0.0224537589370507,0.0244838304345909,0.0272816019373888,0.0768604896148516
254,165,98,0.0074457528312314,-0.1172007306527595,-0.011295986673351,-0.0036467363512919,-0.0082827724551522,-0.0142467786405429,-0.017635593041134,-0.0184902869091264,-0.0243862737029983,0.0121934985182045,-0.0051053300031169,-0.325522279624653,-0.006553572230083,0.0091161064615675,-0.0040885267437775,-0.0051228790724672,-0.0697190665996126,-0.0082894698354284,-0.0159989354395642,-0.0006764584279492,-0.0105763164848938,-0.0072173558482732,-0.0091214970060367,-0.003765174442232,-0.0278924203862218,-0.0111712357921719,-0.0031161961559229,-0.0062808358127445,0.00561288668341,-0.0014089198694804,0.0234319388317505,0.375308668121424,0.1749899192818945,0.0188216272716834,0.1026170920640798,0.0674202896937989,0.0387040085682377,0.2180514516475016,0.0917006302730195,0.1208905300972065,0.1275785493609675,1.3563443805146804,0.0333958596936732,0.1009633040094347,0.0500130762408422,0.0433929010355344,0.1506296364681012,0.0512128729068231,0.0577178258324545,0.0173907517843896,0.0317787265351613,0.0308956371774647,0.0368708807888239,0.0156826580764122,0.1025356034187304,0.0439639228070133,0.0376623987698983,0.0307746715975729,0.0265988154432345,0.0307602699779386
255,164,99,-0.0198063770603049,-0.0430844235252646,-0.0109623593292249,-0.0090374396520684,-0.000644912936433,-0.0614962217236041,-0.0168692992083536,-0.0470117616778217,-0.0071735895646823,-0.0015050587584981,-0.0462118815844581,-0.529948215471437,-0.0193459927569761,-0.0243097095848463,-0.0171099152492052,-0.0112104584107911,-0.0255498193371332,-0.0255323702916608,-0.0273166257280023,-0.0125743482020067,-0.0156835853619722,-0.0211054550360573,-0.0085256839763627,-0.0085606067934399,-0.0353520627612267,-0.0139167255201696,-0.0124810104232841,-0.0042657852571899,-0.0087768199384492,-0.0119884891534935,0.0914297990918222,0.2715434096814313,0.0923583134346005,0.0331155645694204,0.0801363728354763,0.3396750030067866,0.037367586955761,0.1539870001460465,0.1696015292032797,0.1380547769095624,0.0923731167466289,1.3540435297364048,0.0407307927755286,0.2134146689128676,0.0429641244637035,0.0639491969233824,0.0670166394213675,0.0632972988981899,0.0506958120110914,0.0527970004880672,0.0321625045757321,0.0420489800760353,0.0242467615993934,0.0258607127988666,0.1002610762074989,0.0407797403436001,0.0271226336798714,0.0198065860392832,0.0513914618830267,0.0481331457179409
256,164,99,-0.0020960029878058,-0.1303206431753099,0.0008119147670717,0.0002557149537305,-0.0032814600047017,0.0059988581798136,-0.0014050346767432,-0.1211155453594897,-0.0090017833718054,-0.0228111174914481,-0.0306896275078291,-0.2391952417095124,-0.0063892729173343,-0.032035319273001,-0.0105894210702454,-0.0061974539532294,-0.0496068943328633,-0.0064309948456635,-0.0122370622072634,-0.0039804230007155,-0.0134411317890807,-0.0013072736213108,-0.0163905018321378,3.8303643403037305e-05,-0.0541679393498238,-0.0108896752316506,-0.0125256417494556,-0.0072281109081885,-0.0116529556451498,-0.0081342563463246,0.0210809494633037,0.4468132300860329,0.0887499348054039,0.0037316087118974,0.0311679480057255,0.134334446267671,0.0265164936472158,0.3768603297705832,0.0765283882005782,0.1280737202346139,0.1029106277538469,1.1658757524554102,0.0338395651487587,0.1664235862534682,0.0708051241867872,0.0431055985161943,0.1266215686950609,0.0325238233724802,0.040144478858471,0.0556371485358334,0.0459978275858582,0.0306276715004868,0.0320382249109611,0.0224626088275535,0.1313773744872851,0.0452343555371815,0.0457619558884761,0.0215417663876354,0.0330243866040482,0.0566204154708888
257,170,93,0.0027876643063132,0.0027936203582659,-0.0040052314308716,-0.0003157494428446,-0.0065481165531716,-0.0113103824410807,-0.0413761392200258,-0.0445742812425643,-0.0903539752515623,-0.0287600293152406,-0.0221027273925074,-0.4774928308762945,-0.0120250730561372,-0.0180530383191688,-0.0190134592919133,-0.0158796873251424,-0.0085527610216447,-0.0253951814610854,-0.0093377903574859,-0.0061596491991702,-0.0231534109505462,-0.0090794263001471,-0.0055096759842928,-0.0031554131054379,-0.0161165940864665,-0.01172102663273,-0.0096946693006813,-0.0033028264102291,-0.008930831783929,-0.0046238592246281,0.0150162946352022,0.2016116144135608,0.147394338159592,0.0055465743363591,0.0602012999916309,0.0751128742143992,0.0821169477890556,0.1411709708372911,0.2749506111527067,0.0793349936209527,0.0986105446939707,1.4279867485324176,0.0540489649295007,0.1535516380605,0.0720815318555826,0.0689403217220725,0.0542766543623631,0.075817273988977,0.0210471334237696,0.0268349448427966,0.0553671835516454,0.041024286766565,0.0321641017642593,0.0208286957927666,0.0541774729656854,0.0349372257496977,0.0381029504134704,0.0171569228512795,0.0368585893680522,0.0415170555013882
258,160,103,-0.0271209422949112,-0.0459333786901921,-0.0003740360730628,-0.0014504136432385,-0.0684056415271305,-0.0086567856381254,0.0149441652080412,-0.0299615684699489,0.01625404666383,-0.0009289662248953,-0.0079055208680041,-0.2977834807620917,-0.0044614100814999,-0.0331345583873826,-0.0146768554032785,-0.0081199315762511,-0.0170160298157292,-0.0116688963842356,-0.0262099744560117,-0.0086760755047458,-0.0087054345831932,-0.0127575591776709,-0.00235900611048,-0.0150668934217492,0.0070257986629447,-0.0216207491541454,-0.0037150475190194,-0.0053330918133289,-0.008933812590418,-0.0025346724875313,0.0728410124775249,0.307990275472119,0.0744673345804322,0.0123131597735507,0.0967073958459114,0.0619629840216766,0.0653705721959899,0.0971565724006136,0.2275588913276428,0.1851481095801752,0.095113334710528,1.0810168896403125,0.018700264773411,0.106970763148818,0.0553815495533634,0.0243340301986706,0.1333568903111339,0.0428330380495134,0.0402355924466747,0.0240186789004002,0.0207106501774298,0.0347377264604345,0.0216299167862734,0.0339588064601299,0.0586588191201287,0.0470273973308233,0.0185856250195873,0.0134332836607911,0.0180726042244134,0.0341551835331656
259,149,114,-0.0009508357602382,-0.1558264981166152,-0.0322898811794949,-0.0030342817419952,-0.0524973030608844,-0.0753848528283,-0.0073956302037583,0.0105826880394008,-0.0147909157138358,0.0053199228510512,-0.0321254441723062,-0.2571364124753479,0.0019776645864733,-0.0111697075422598,-0.012289997532946,-0.0093043261028218,-0.031296482079241,-0.0050100039222357,-0.0092541889220812,-0.0044168175084571,-0.0057716202959509,-0.001325446110281,-0.0051645330868462,-0.0087385381821058,-0.0160517317645186,-0.0031016687064888,-0.0146528948779003,-0.0013262420648845,-0.0014500281366408,-0.0088779194409527,0.0052398275149191,0.4381749669109862,0.331724732574078,0.0186115483280847,0.2002152284619611,0.229023466864845,0.0341097662969517,0.1214955527661242,0.1657498628002423,0.1318382431621382,0.1645123196222432,1.3087832294172983,0.0416888442587379,0.143347106863542,0.0312085583316637,0.0551156509663597,0.076867169774819,0.034482092237579,0.029945938862744,0.0399014270179353,0.024151710999053,0.0283498238943515,0.0253251397713735,0.040625313736123,0.0482273730166496,0.0232391347123446,0.0416884331927351,0.0146151646677325,0.0283349704969182,0.0339512296486031
260,179,84,0.006117629842372,-0.0622424909011336,-0.0334715489051155,-0.0018763874503698,0.0123079492493232,-0.0336280389364023,-0.007041218506435,-0.005970086397193,0.0164610688177467,-0.0349860318836657,0.0115661133590382,-0.4266451378608115,-0.0026098842942394,0.0087800387419663,0.0035253181072744,-0.0053607074520834,-0.0011320016153625,-0.0027015431205653,-0.0099103908656919,-0.0062566598019375,-0.0011700065288029,-0.0079732174656347,-0.0029145150905247,-0.0009443247285834,0.0016935566041152,-0.0052391030787259,-0.0077128793473273,-0.0069233119370871,-0.0049092014905055,-0.0103128408391211,0.0555614723869921,0.2715143215419848,0.1942876816771059,0.0128236321570588,0.139531577168616,0.1004099686141666,0.0302102321743304,0.0598292935928144,0.0888800378481265,0.1088178736287902,0.056614614599679,1.0984899352435584,0.0303357677175046,0.0824362683016387,0.0605310711039413,0.0716716022218426,0.0900573820239103,0.0381370842870545,0.0314556724578717,0.0346807117910987,0.0313232840680859,0.0238593670416055,0.0183493256444624,0.0249730258231466,0.0413203932971076,0.0290426934201001,0.0287298367537419,0.03770167378789,0.0206971930119229,0.0486265302245998
261,178,85,-0.0043986260023541,-0.1482669785581677,-0.0544772328476355,-0.0030544719240444,0.007027253498543,-0.0056878152721006,0.0017410068472304,-0.0196556990687907,-0.0554126550785043,-0.0266682350863754,0.0052813913885117,-0.2270372150730243,-0.0048052764493793,-0.0323719461704291,-0.0196243623524478,-0.0004733539845449,-0.0185451475885169,-0.0052400532520617,0.0018257673788899,-0.0004185484738934,-0.0099411170370627,-0.0034946672302956,0.0063582997304709,-0.0109511188803448,-0.0188039382640551,-0.0141092037174683,-0.0057574719104842,0.0033269828092949,-0.0035714619708796,-0.0100595418853109,0.1121043719399597,0.3865765555360762,0.2018837123905185,0.0287388934431726,0.0722045206930658,0.0800255940557607,0.0175859564594376,0.23775782967168,0.2420781258461983,0.1493252011317704,0.1093148393234762,1.1134410377956288,0.0313364454366251,0.1371517564804144,0.0625368348137175,0.0471239230448106,0.0808699919512032,0.0495841120283298,0.0322621702880871,0.0292184639140475,0.03284875279623,0.0169247758168632,0.0248137356107976,0.0257696499745486,0.0630809963055106,0.0407762986522612,0.0267454763214828,0.0319117542564222,0.0260922686545632,0.0425608205980741
262,170,93,5.123744291726021e-05,-0.0241690044798042,-0.0583073916238567,-0.0024164016398553,-0.0712338085868173,-0.0265482265111198,-0.0322869931842811,-0.0303652794873231,-0.0448703188374798,-0.0102096844304403,0.0224355324622202,-0.6915731340433772,0.0009343860020393,-0.0180126723080293,-0.0201857130390721,-0.0104960921528541,-0.0302993484138609,-0.0065143657796649,-0.0052401113311973,-0.0075049389635984,-0.0048107464012518,0.0029882070540766,-0.0080991114586956,-0.0110313553074876,-0.0093127581640637,-0.0077399240313301,-0.0017613595910588,-0.0058001166575101,-0.0131641459377597,-0.0208253860828069,0.0007377423794891,0.2440098781369748,0.3064074924361458,0.0205754065933189,0.270580221518272,0.1203869857569802,0.074675911990629,0.1495457874269686,0.2488389622473455,0.0907206291030803,0.1436063481112349,1.4845572656415158,0.020583509706929,0.0603663853600899,0.0842435793178411,0.0301017292641388,0.0759324274940121,0.0929065897125629,0.034087139576273,0.0330468848242861,0.0344444857024183,0.0222349381570382,0.0262400047211186,0.029110751424386,0.0845632053348374,0.0281897486061838,0.0266945173239603,0.0265587919724631,0.0267546879938748,0.0382260150172181
263,167,96,0.0077089603080745,-0.0476556222594935,-0.0325299762553078,-0.003237150435913,0.0149929777191224,-0.0202112328577016,-0.0113751153944064,-0.0109843480188801,-0.0356365647288667,-0.0245100409776736,-0.0311128426100632,-0.1965878421022219,-0.0203895284360843,-0.0703880917461227,-0.0221843629128676,-0.0072187734457225,-0.0056881734173895,-0.0068724083264866,-0.0111252649531171,0.0041137085796885,0.0004177558128362,-0.0016319457829413,0.0052174435949552,-0.0045592287663191,-0.0256151191537864,-0.0275763227225435,0.0003127720342357,0.0002063930666559,0.0074281728946183,-0.0070922297634377,0.1244552260497506,0.3167127038366814,0.1034220378581709,0.0297362141340161,0.1199595378419073,0.0886504029010409,0.032411209638621,0.1388884123657058,0.209672093206761,0.0398642026530239,0.1320988444918462,1.1819170489968789,0.0354741701936487,0.1849356560599391,0.0628925678350871,0.0315277107900299,0.0739287890832803,0.0439947646861519,0.0391245441238102,0.0303691688065515,0.0227739008713458,0.0216152102007433,0.0193532573215351,0.0171550595901864,0.0817158143618315,0.0628070780630006,0.0297767315454986,0.0218011598918388,0.0301563893567092,0.0386781081725935
264,166,97,0.0006106748568925,-0.0371415394914297,-0.0035505240749013,-0.0090996987988321,-0.0071136812499274,-0.0205965111044644,-0.0012746414942143,-0.0060225848480149,-0.070469816505355,-0.0239460646566842,-0.0121477984209243,-0.4525692236392654,-0.0048170844482617,-0.0131857036802174,-0.0006865670760962,-0.01262580193022,-0.0673022875600568,-0.0057099852333052,-0.0082990696801007,-0.0099321005560385,-0.0045920141543086,-0.0070596279163769,-0.0070419455528484,-0.0100154660280488,-0.0179007869507502,-0.0038013558203091,-0.0026398271651375,-0.0123814283126337,0.0011850391246951,-0.0121640879406185,0.0122982855612698,0.2341641383947582,0.0883981011654617,0.0487049205802412,0.1361203546157763,0.2376665613712583,0.0027694556484827,0.0894642243505506,0.2319628658360758,0.0992610175227372,0.0724546439226133,1.3922369675193431,0.0347076596738528,0.0926232572424417,0.0430789065046964,0.0376310390604308,0.1526092564514879,0.0380148167315914,0.0383504428878316,0.0345817317443255,0.0178952030841557,0.0263304262844281,0.0347467945218853,0.0277764825716106,0.078624111960706,0.0299459322239728,0.0317373233867943,0.0267380948083448,0.0372772477442677,0.0308719790080456
